Player1,Player2,P1_Wins,P2_Wins
QQO,J3O,2.0,0.0
QTO,ATO,0.0,2.0
85O,A6S,0.0,2.0
72S,K5S,2.0,0.0
74O,92O,0.0,2.0
K3S,ATO,0.0,2.0
93O,AAO,2.0,0.0
54S,J4O,0.0,2.0
AKO,74O,0.0,2.0
Q5O,92O,2.0,0.0
K3S,J4O,0.0,2.0
98O,T2O,2.0,0.0
KQO,Q8O,2.0,0.0
K6O,K6S,1.0,1.0
J7O,93O,2.0,0.0
J9S,62O,2.0,0.0
92O,32O,2.0,0.0
Q2O,98O,2.0,0.0
64O,KJO,0.0,2.0
73O,A4O,2.0,0.0
K6O,Q8O,2.0,0.0
T4O,QJO,0.0,2.0
Q3S,QJO,0.0,2.0
T3O,J8S,0.0,2.0
KJO,T5O,2.0,0.0
AQS,64O,2.0,0.0
T6O,98O,2.0,0.0
T5O,J4O,2.0,0.0
KTO,J7O,2.0,0.0
KTO,72O,2.0,0.0
T7O,54O,2.0,0.0
62O,98O,2.0,0.0
94S,62S,0.0,2.0
62O,AQS,0.0,2.0
T9O,J8O,0.0,2.0
JTS,65O,2.0,0.0
87S,A3O,2.0,0.0
A9O,J9S,2.0,0.0
Q4S,74S,2.0,0.0
75S,J7O,0.0,2.0
Q4O,T2S,2.0,0.0
K5O,Q8O,0.0,2.0
32O,T9O,0.0,2.0
A5O,73O,0.0,2.0
A8S,K9O,0.0,2.0
K6O,A6O,0.0,2.0
T8O,96O,0.0,2.0
QJO,Q4O,2.0,0.0
65S,Q2O,0.0,2.0
65O,Q9O,2.0,0.0
K6S,T4O,2.0,0.0
86O,52S,2.0,0.0
63S,73O,0.0,2.0
K6S,J4S,0.0,2.0
J6O,A7O,0.0,2.0
KJO,T9O,0.0,2.0
T6O,92S,2.0,0.0
A9O,66O,2.0,0.0
T9S,ATO,0.0,2.0
55O,T6O,2.0,0.0
64O,T6S,2.0,0.0
K3S,Q8S,2.0,0.0
K9O,43S,2.0,0.0
J9S,J3O,2.0,0.0
32O,Q3O,0.0,2.0
32O,Q9O,0.0,2.0
A7O,Q3O,2.0,0.0
62S,55O,2.0,0.0
95O,K3O,0.0,2.0
A2S,42O,2.0,0.0
93O,Q3O,2.0,0.0
Q6S,T3O,2.0,0.0
Q2S,97O,2.0,0.0
K7S,J6O,2.0,0.0
T8O,T9O,2.0,0.0
32O,A9O,0.0,2.0
QJO,53O,2.0,0.0
T8S,JTO,2.0,0.0
95O,J7S,0.0,2.0
K9S,83O,2.0,0.0
J7O,65S,0.0,2.0
T3O,Q9S,0.0,2.0
86O,AQS,0.0,2.0
96O,44O,0.0,2.0
J5O,AKO,2.0,0.0
ATO,Q8O,2.0,0.0
86O,52O,2.0,0.0
J4O,99O,2.0,0.0
53S,J3O,0.0,2.0
KKO,Q8O,2.0,0.0
KJO,K8O,2.0,0.0
93O,42O,2.0,0.0
A7O,76O,2.0,0.0
Q4O,K9S,0.0,2.0
Q5O,K5O,0.0,2.0
A6O,T5O,2.0,0.0
42S,32O,2.0,0.0
97O,AKO,0.0,2.0
Q4O,83S,0.0,2.0
84S,A9S,2.0,0.0
K8S,98O,0.0,2.0
Q6S,88O,0.0,2.0
A4O,AQO,0.0,2.0
A7O,42O,0.0,2.0
Q7O,K2S,0.0,2.0
T7O,T9S,0.0,2.0
53O,54O,0.0,2.0
66O,33O,2.0,0.0
Q6S,J3S,0.0,2.0
J5S,87O,0.0,2.0
54O,74S,0.0,2.0
A7O,A6O,2.0,0.0
42O,55O,0.0,2.0
84O,53S,0.0,2.0
Q9O,64O,2.0,0.0
96O,JJO,0.0,2.0
K2O,85O,0.0,2.0
43S,32S,2.0,0.0
A4O,Q4O,2.0,0.0
Q8O,98O,0.0,2.0
97O,73O,2.0,0.0
J8O,74O,2.0,0.0
T3O,Q4S,0.0,2.0
A4O,A4O,1.0,1.0
Q3O,T9O,0.0,2.0
AQO,KQO,0.0,2.0
J8O,A5O,0.0,2.0
96O,J2S,2.0,0.0
Q2O,TTO,0.0,2.0
Q2O,84O,2.0,0.0
Q6O,93O,2.0,0.0
77O,84O,0.0,2.0
A6O,J7O,0.0,2.0
T3S,97S,2.0,0.0
Q2O,K6O,2.0,0.0
J7O,87O,2.0,0.0
T7S,J8O,2.0,0.0
AKO,A8O,2.0,0.0
A8S,66O,2.0,0.0
42O,A6S,0.0,2.0
73O,82O,2.0,0.0
62O,84O,0.0,2.0
Q5O,93S,2.0,0.0
J6O,64O,2.0,0.0
64O,Q5O,2.0,0.0
A2O,K5O,0.0,2.0
K9S,83S,0.0,2.0
KQO,97O,2.0,0.0
J4O,K2S,0.0,2.0
QJS,44O,0.0,2.0
K2O,A5O,0.0,2.0
Q9O,T7O,2.0,0.0
K5O,QQO,2.0,0.0
T4O,52O,2.0,0.0
QTO,94O,2.0,0.0
94S,AQS,2.0,0.0
J4O,95O,2.0,0.0
98O,K7O,0.0,2.0
T9O,K3S,2.0,0.0
83O,J9O,0.0,2.0
64O,ATO,0.0,2.0
98O,52S,2.0,0.0
84O,T9S,0.0,2.0
T3O,55O,0.0,2.0
AJO,T7O,2.0,0.0
84O,K3O,0.0,2.0
T2O,76O,2.0,0.0
T9O,63O,2.0,0.0
J2O,Q8O,2.0,0.0
J2O,ATO,2.0,0.0
A8O,Q4O,0.0,2.0
33O,54O,2.0,0.0
95S,K9S,0.0,2.0
65O,T6O,2.0,0.0
J7O,96O,2.0,0.0
65O,K9S,0.0,2.0
Q9O,82O,2.0,0.0
Q9O,A6S,0.0,2.0
87O,T3O,2.0,0.0
K7O,KTO,0.0,2.0
Q9O,87S,0.0,2.0
K8O,65O,2.0,0.0
QTO,J6O,2.0,0.0
K8O,88O,0.0,2.0
86O,J9O,0.0,2.0
65O,K8O,2.0,0.0
63O,K2O,2.0,0.0
T5O,K3S,2.0,0.0
75O,QJS,2.0,0.0
J7O,Q8O,0.0,2.0
T2O,QQO,0.0,2.0
T3O,A7S,0.0,2.0
J5S,76O,2.0,0.0
86S,AQO,0.0,2.0
T5O,AKS,0.0,2.0
98S,T4O,2.0,0.0
83S,98O,0.0,2.0
J7S,J5O,0.0,2.0
73O,Q7O,0.0,2.0
J3O,82O,2.0,0.0
T8O,QTO,0.0,2.0
96O,T9O,0.0,2.0
42O,K7O,2.0,0.0
T8S,T9O,0.0,2.0
T6O,77O,0.0,2.0
K6O,QJO,0.0,2.0
66O,22O,2.0,0.0
22O,J5O,2.0,0.0
K8O,65O,2.0,0.0
AJS,K5O,2.0,0.0
Q4O,32O,0.0,2.0
T9O,J2S,2.0,0.0
AJO,32O,0.0,2.0
K8O,63S,2.0,0.0
J3O,Q4S,2.0,0.0
22O,Q4O,0.0,2.0
98O,K7S,0.0,2.0
87O,62O,2.0,0.0
J8O,AAO,0.0,2.0
74O,KKO,2.0,0.0
42S,62O,0.0,2.0
Q4O,Q3O,2.0,0.0
T7O,AJS,2.0,0.0
K6O,QTO,0.0,2.0
43O,AQS,0.0,2.0
64O,Q8S,2.0,0.0
QJO,62S,2.0,0.0
52O,T2O,2.0,0.0
22O,KTS,2.0,0.0
Q7O,42O,0.0,2.0
94S,A5O,0.0,2.0
Q9O,K3O,2.0,0.0
99O,KQO,2.0,0.0
97O,T9O,0.0,2.0
AQO,ATO,2.0,0.0
73O,87O,0.0,2.0
A6O,KTO,0.0,2.0
J6S,QTS,0.0,2.0
92O,K5O,0.0,2.0
Q9O,T6O,0.0,2.0
AQO,Q4O,2.0,0.0
Q9O,J5O,2.0,0.0
94O,JTO,0.0,2.0
A4O,T5S,2.0,0.0
J8O,42S,2.0,0.0
52O,66O,0.0,2.0
T3O,K4S,0.0,2.0
33O,Q5O,0.0,2.0
Q2S,T5O,0.0,2.0
T5O,A2O,2.0,0.0
42O,72O,0.0,2.0
A7O,K9O,2.0,0.0
44O,AJO,0.0,2.0
Q8O,76S,2.0,0.0
62O,J5O,0.0,2.0
KQO,AQO,0.0,2.0
T4O,T6O,0.0,2.0
K5O,82O,2.0,0.0
JTS,72O,0.0,2.0
ATO,63S,2.0,0.0
Q3O,94O,0.0,2.0
Q4O,A8O,0.0,2.0
T2O,82O,2.0,0.0
32S,K4O,0.0,2.0
Q3O,AAO,0.0,2.0
Q3O,T4O,2.0,0.0
53O,K8S,2.0,0.0
K5O,J9S,2.0,0.0
J3S,K4O,2.0,0.0
86S,T8O,0.0,2.0
A8O,72O,2.0,0.0
32S,83S,0.0,2.0
A4O,J4O,2.0,0.0
J2O,QJO,2.0,0.0
AQO,63O,2.0,0.0
53O,J7O,0.0,2.0
KQO,A3S,0.0,2.0
Q8O,62S,2.0,0.0
Q4O,J2O,0.0,2.0
T3S,82O,2.0,0.0
94S,96O,0.0,2.0
T6O,KJO,2.0,0.0
K4O,33O,2.0,0.0
93O,87S,0.0,2.0
T6S,85O,2.0,0.0
T5O,43O,0.0,2.0
J6O,J4O,2.0,0.0
T2O,J4O,0.0,2.0
Q9O,KKO,0.0,2.0
63O,62O,0.0,2.0
ATS,J8S,2.0,0.0
85O,KKO,0.0,2.0
Q3O,A7O,0.0,2.0
52O,J7S,0.0,2.0
JTO,92O,0.0,2.0
J5S,A5O,0.0,2.0
QJS,87S,0.0,2.0
98S,AAO,2.0,0.0
99O,A6O,2.0,0.0
JTO,T2S,2.0,0.0
T3O,K6S,0.0,2.0
Q6O,Q3O,2.0,0.0
T4S,Q9O,2.0,0.0
QTO,K2O,2.0,0.0
K2S,84S,0.0,2.0
TTO,97S,2.0,0.0
A9O,A6O,0.0,2.0
J9O,A7S,2.0,0.0
T9S,73S,2.0,0.0
J6S,K8S,0.0,2.0
T7S,AKO,2.0,0.0
K8O,76O,0.0,2.0
Q3O,A6O,2.0,0.0
76O,KTO,0.0,2.0
A2O,43O,2.0,0.0
T4O,A8O,0.0,2.0
94S,T7O,2.0,0.0
A7O,J6S,2.0,0.0
K7O,A3O,0.0,2.0
J8O,76O,2.0,0.0
Q7S,QQO,0.0,2.0
J7O,95O,2.0,0.0
Q7O,T8O,2.0,0.0
J6O,KQO,0.0,2.0
K5O,93O,0.0,2.0
33O,A7O,2.0,0.0
T4O,Q5O,0.0,2.0
QJO,53O,0.0,2.0
J7O,64O,0.0,2.0
T4O,K7O,2.0,0.0
J9O,A4O,2.0,0.0
A6S,ATO,2.0,0.0
Q6O,83O,2.0,0.0
Q8S,K9O,0.0,2.0
T7O,33O,0.0,2.0
44O,T2S,2.0,0.0
AJO,K4O,2.0,0.0
T8S,T7O,2.0,0.0
T2O,93O,2.0,0.0
K7S,85O,2.0,0.0
K9S,A4O,2.0,0.0
J8O,KTO,2.0,0.0
KQO,T3O,2.0,0.0
63S,42O,0.0,2.0
84S,AKO,2.0,0.0
T4S,J7O,0.0,2.0
JTS,98O,0.0,2.0
Q7O,97O,2.0,0.0
T6O,K3O,0.0,2.0
K7S,63O,2.0,0.0
T7O,Q9O,0.0,2.0
64O,KQO,2.0,0.0
ATS,AQS,0.0,2.0
AKO,T7O,2.0,0.0
A2O,A4S,2.0,0.0
72S,J4O,0.0,2.0
K2S,44O,2.0,0.0
AJS,Q2O,2.0,0.0
62O,Q5O,2.0,0.0
53O,K3S,2.0,0.0
86S,83O,2.0,0.0
T8S,Q7O,2.0,0.0
A4O,J8O,2.0,0.0
43S,53O,0.0,2.0
AKS,K5O,2.0,0.0
43O,JTS,0.0,2.0
A9S,85O,0.0,2.0
J7O,AKO,0.0,2.0
52S,93O,0.0,2.0
76O,76S,1.0,1.0
T7O,K2S,2.0,0.0
K3S,T5S,0.0,2.0
K5O,22O,0.0,2.0
62O,85O,0.0,2.0
93O,QQO,2.0,0.0
52O,J9O,2.0,0.0
K8O,A2O,0.0,2.0
A8O,43O,2.0,0.0
T2O,A8O,0.0,2.0
54O,63O,2.0,0.0
J6O,42O,2.0,0.0
92O,52S,2.0,0.0
QTO,96S,2.0,0.0
J3O,86O,2.0,0.0
J5S,63O,0.0,2.0
A5S,K4O,2.0,0.0
82O,72O,2.0,0.0
J2O,T5S,0.0,2.0
98O,54S,0.0,2.0
J5S,T2O,2.0,0.0
53O,Q5O,0.0,2.0
A8S,AAO,0.0,2.0
Q2O,52O,0.0,2.0
A8S,83S,0.0,2.0
T7S,KJO,0.0,2.0
95S,AAO,0.0,2.0
63O,J7S,0.0,2.0
T4O,A3O,2.0,0.0
QTS,76O,0.0,2.0
75O,63O,0.0,2.0
K8O,Q5O,2.0,0.0
AAO,86S,2.0,0.0
43S,Q7S,0.0,2.0
QTS,T7O,2.0,0.0
33O,74O,0.0,2.0
T5O,A8S,0.0,2.0
84O,Q8S,0.0,2.0
T7O,J4S,2.0,0.0
T8S,43O,0.0,2.0
77O,72S,2.0,0.0
Q2S,93O,2.0,0.0
A9S,K9O,2.0,0.0
K6O,T2O,2.0,0.0
87O,K2O,0.0,2.0
77O,A4S,2.0,0.0
K6O,43O,2.0,0.0
T9S,AQO,2.0,0.0
A2S,AJO,0.0,2.0
K7O,JJO,0.0,2.0
93O,83O,2.0,0.0
J9O,K2O,2.0,0.0
33O,A5O,2.0,0.0
K5O,64O,0.0,2.0
A3O,T4O,2.0,0.0
AQO,K9S,2.0,0.0
97O,77O,0.0,2.0
85S,Q4O,0.0,2.0
AKO,65O,0.0,2.0
55O,62O,2.0,0.0
T7O,K9O,0.0,2.0
Q5S,J4O,0.0,2.0
A9S,44O,2.0,0.0
KKO,93O,2.0,0.0
A9O,Q6O,2.0,0.0
64O,AQS,0.0,2.0
T6S,K3S,0.0,2.0
55O,73O,2.0,0.0
63O,Q3O,2.0,0.0
96O,T7S,2.0,0.0
65O,A4O,2.0,0.0
Q9O,T2S,2.0,0.0
J5O,A2O,2.0,0.0
K9O,82S,2.0,0.0
85S,A3O,0.0,2.0
T2O,K4O,0.0,2.0
98S,K2O,2.0,0.0
92O,A4O,0.0,2.0
85O,97O,2.0,0.0
A3O,Q2O,0.0,2.0
42O,T9O,2.0,0.0
Q3S,Q5O,0.0,2.0
96O,J5O,0.0,2.0
J3O,83O,0.0,2.0
T4O,K5S,0.0,2.0
62S,A7O,0.0,2.0
T2O,97O,0.0,2.0
Q3S,A7O,2.0,0.0
95O,52O,2.0,0.0
QQO,K9O,0.0,2.0
T7O,K2S,2.0,0.0
QTO,AKO,2.0,0.0
A2O,J8O,2.0,0.0
Q9S,97S,2.0,0.0
98O,A2O,0.0,2.0
K3O,32O,0.0,2.0
A7O,AJS,0.0,2.0
KTO,KTO,1.0,1.0
J8O,94O,0.0,2.0
J2S,Q6O,2.0,0.0
Q7O,AAO,0.0,2.0
T3O,88O,0.0,2.0
42S,42O,1.0,1.0
52O,T6S,0.0,2.0
52O,74O,0.0,2.0
T8S,82S,2.0,0.0
95O,AJO,0.0,2.0
32O,K3O,0.0,2.0
Q2O,54O,2.0,0.0
J9O,J5O,2.0,0.0
52O,A5O,0.0,2.0
76O,K4O,0.0,2.0
Q2O,T9O,0.0,2.0
AJO,87S,0.0,2.0
Q5O,QJS,2.0,0.0
33O,AAO,0.0,2.0
A4O,Q6S,0.0,2.0
44O,K2O,0.0,2.0
QTO,A4O,0.0,2.0
66O,54S,2.0,0.0
53S,KQS,0.0,2.0
A7O,62O,2.0,0.0
54S,ATO,0.0,2.0
A7O,JTO,2.0,0.0
54O,T8O,2.0,0.0
QTO,32O,2.0,0.0
A4O,T5O,2.0,0.0
33O,KKO,0.0,2.0
83O,Q7O,0.0,2.0
AKO,86O,2.0,0.0
KJO,Q2O,0.0,2.0
Q8O,J6S,2.0,0.0
K3O,Q8O,2.0,0.0
Q4O,Q8O,0.0,2.0
KJS,85S,0.0,2.0
44O,QQO,0.0,2.0
J4S,99O,0.0,2.0
K8O,98O,2.0,0.0
96O,J8O,2.0,0.0
AKO,T4O,0.0,2.0
74O,TTO,0.0,2.0
K2O,65O,0.0,2.0
A8O,Q6O,0.0,2.0
77O,T2O,0.0,2.0
84O,74O,2.0,0.0
83S,97O,0.0,2.0
64S,QTO,0.0,2.0
J8O,Q9O,0.0,2.0
A5S,65O,2.0,0.0
Q2O,95O,2.0,0.0
88O,93S,2.0,0.0
62O,94O,0.0,2.0
96S,A2O,2.0,0.0
83O,ATO,0.0,2.0
T5O,Q8S,0.0,2.0
32O,64O,0.0,2.0
J3O,T3O,2.0,0.0
98S,44O,2.0,0.0
73O,T7O,2.0,0.0
K5O,T5O,2.0,0.0
74O,J5O,2.0,0.0
K2O,64O,2.0,0.0
Q9O,95O,2.0,0.0
K7S,J5S,2.0,0.0
T2O,Q5O,2.0,0.0
K3O,T2O,0.0,2.0
85O,Q9O,2.0,0.0
65S,T8O,0.0,2.0
TTO,Q5O,2.0,0.0
83S,K7O,2.0,0.0
A2O,95S,2.0,0.0
54O,Q5O,0.0,2.0
72O,96O,0.0,2.0
85O,Q5O,0.0,2.0
65O,83O,0.0,2.0
54S,Q2O,0.0,2.0
62S,73O,2.0,0.0
T2O,AJO,0.0,2.0
93O,Q6O,2.0,0.0
73O,98O,0.0,2.0
83O,Q4O,0.0,2.0
72O,43O,2.0,0.0
77O,T4O,0.0,2.0
94O,K7S,0.0,2.0
95O,AAO,2.0,0.0
J9O,T5O,2.0,0.0
K5O,J5O,2.0,0.0
73O,A3S,0.0,2.0
74O,QJO,0.0,2.0
74O,K5O,0.0,2.0
74O,72S,2.0,0.0
T6O,A5O,0.0,2.0
K8O,42O,0.0,2.0
T6O,J8S,0.0,2.0
KQO,83O,2.0,0.0
72O,AKS,0.0,2.0
65O,AKO,2.0,0.0
J9O,A3O,0.0,2.0
86S,95S,0.0,2.0
A3S,J4S,2.0,0.0
J4O,T8S,0.0,2.0
22O,97O,2.0,0.0
75S,73O,2.0,0.0
85O,T7O,0.0,2.0
T3O,A3O,0.0,2.0
KQO,Q4S,2.0,0.0
JJO,98O,2.0,0.0
A3O,86O,2.0,0.0
42O,T7O,2.0,0.0
82O,JTO,0.0,2.0
T2O,J9O,2.0,0.0
T5O,J8O,0.0,2.0
42O,22O,0.0,2.0
AQO,J5S,0.0,2.0
A7O,JJO,0.0,2.0
T4O,95O,0.0,2.0
43S,J6O,0.0,2.0
84O,53O,2.0,0.0
J3S,K2S,0.0,2.0
82O,AQO,0.0,2.0
J4O,97S,0.0,2.0
Q7S,Q7O,1.0,1.0
KJO,K7S,2.0,0.0
Q2O,82O,2.0,0.0
Q2O,K8O,0.0,2.0
43O,A5S,0.0,2.0
A8O,86O,0.0,2.0
98O,K5O,0.0,2.0
65O,A2O,0.0,2.0
94O,T5O,0.0,2.0
53O,73O,0.0,2.0
Q7O,73S,2.0,0.0
96S,53O,2.0,0.0
J4O,J6O,2.0,0.0
92O,53O,0.0,2.0
65O,ATS,2.0,0.0
JJO,93O,2.0,0.0
83S,J9S,0.0,2.0
KJO,T7O,0.0,2.0
86O,A2O,0.0,2.0
96O,J4O,0.0,2.0
87O,A7O,2.0,0.0
J2S,98O,2.0,0.0
A7O,42O,0.0,2.0
73S,54O,2.0,0.0
94O,84O,2.0,0.0
QJO,82S,2.0,0.0
T2O,A6O,0.0,2.0
75O,T6O,0.0,2.0
83O,T8S,0.0,2.0
Q3S,J5O,2.0,0.0
Q6S,54O,2.0,0.0
87O,Q3O,0.0,2.0
94O,QTO,0.0,2.0
82O,42O,2.0,0.0
92O,Q3O,2.0,0.0
64S,Q2O,0.0,2.0
42O,88O,0.0,2.0
T5O,K2S,0.0,2.0
72O,QQO,0.0,2.0
T5S,Q9O,0.0,2.0
K9O,87S,2.0,0.0
TTO,95O,2.0,0.0
96O,J7O,2.0,0.0
AQO,97O,0.0,2.0
83O,A5O,2.0,0.0
53O,43S,2.0,0.0
86O,Q6S,0.0,2.0
52O,T4S,0.0,2.0
K6O,JTO,0.0,2.0
Q7O,K2O,2.0,0.0
94O,T5S,0.0,2.0
K3O,52O,2.0,0.0
86S,K7O,0.0,2.0
Q3S,99O,2.0,0.0
T5O,62O,0.0,2.0
A6O,82O,2.0,0.0
J3O,Q2S,0.0,2.0
52S,54O,2.0,0.0
T5O,KKO,0.0,2.0
A9S,43O,2.0,0.0
96O,QJO,0.0,2.0
66O,QTS,2.0,0.0
22O,AKO,2.0,0.0
T9O,97S,2.0,0.0
92O,Q6S,0.0,2.0
Q9O,T7S,0.0,2.0
98O,J7S,0.0,2.0
A2S,64S,2.0,0.0
QJS,J9O,2.0,0.0
Q5S,A3S,0.0,2.0
Q4O,65O,2.0,0.0
75O,73O,0.0,2.0
98O,QJS,0.0,2.0
73O,T5O,0.0,2.0
JTO,T4O,2.0,0.0
62O,T5O,2.0,0.0
Q4O,K3O,0.0,2.0
K3S,85O,0.0,2.0
KQS,A8S,0.0,2.0
KKO,T4O,0.0,2.0
A8S,K9O,0.0,2.0
A7O,KJO,2.0,0.0
55O,T3O,0.0,2.0
95O,JTS,0.0,2.0
KTS,93O,2.0,0.0
JTO,52O,0.0,2.0
99O,A9O,2.0,0.0
85O,J6S,0.0,2.0
64O,96O,0.0,2.0
KJO,A7O,2.0,0.0
K4O,54S,2.0,0.0
KKO,QJS,2.0,0.0
82O,63S,2.0,0.0
95O,T5O,0.0,2.0
K7S,53O,0.0,2.0
T4O,A3O,0.0,2.0
52O,JTO,0.0,2.0
T2O,J2O,0.0,2.0
T5S,74S,0.0,2.0
TTO,KTO,2.0,0.0
Q5O,K3S,0.0,2.0
AJO,32O,2.0,0.0
T5O,93O,2.0,0.0
A4O,J6O,0.0,2.0
Q5O,K3S,2.0,0.0
A8O,KTO,0.0,2.0
Q4S,85S,2.0,0.0
A5O,K2O,0.0,2.0
53O,64S,0.0,2.0
52O,T9S,2.0,0.0
QTO,33O,0.0,2.0
AKS,73O,0.0,2.0
64O,J9S,0.0,2.0
T8S,96S,2.0,0.0
J9O,87O,2.0,0.0
52S,T8O,0.0,2.0
55O,KJO,0.0,2.0
KJO,TTO,0.0,2.0
74O,AJS,0.0,2.0
K2O,Q8O,0.0,2.0
73O,QTO,2.0,0.0
97O,74O,2.0,0.0
52O,74O,2.0,0.0
96S,KTO,2.0,0.0
T6O,43O,2.0,0.0
A9O,J4S,2.0,0.0
J7O,K4O,2.0,0.0
Q6O,42O,2.0,0.0
Q4S,QTO,2.0,0.0
K5O,T2O,0.0,2.0
42O,A3O,0.0,2.0
TTO,J6O,2.0,0.0
87O,A3O,2.0,0.0
A8S,ATS,0.0,2.0
98O,93O,2.0,0.0
AKO,T3O,2.0,0.0
85O,K4O,2.0,0.0
42O,Q6O,0.0,2.0
84S,KJO,0.0,2.0
J2O,T8O,0.0,2.0
44O,54O,2.0,0.0
86O,K7O,0.0,2.0
KJO,76O,2.0,0.0
AJO,A5O,0.0,2.0
J6O,82O,0.0,2.0
96S,A6S,0.0,2.0
64O,K5O,0.0,2.0
73O,KTO,0.0,2.0
62O,63O,2.0,0.0
A5O,T8S,0.0,2.0
55O,T8O,0.0,2.0
T8O,KJO,2.0,0.0
A7S,J9O,2.0,0.0
T8O,Q3O,0.0,2.0
Q4O,54O,2.0,0.0
72O,J5O,0.0,2.0
83S,J4S,0.0,2.0
84O,32O,0.0,2.0
KKO,J8O,2.0,0.0
A4O,Q6O,2.0,0.0
K7O,82O,0.0,2.0
98O,KQO,0.0,2.0
83S,43O,2.0,0.0
Q6O,66O,0.0,2.0
AKO,43O,2.0,0.0
85S,Q8O,0.0,2.0
64O,K3O,0.0,2.0
72O,76S,0.0,2.0
JTO,K8O,2.0,0.0
J7O,K3O,0.0,2.0
K5S,J9O,0.0,2.0
K9O,74O,0.0,2.0
AAO,T6O,2.0,0.0
K6O,K8O,2.0,0.0
54O,QTO,2.0,0.0
A7O,AQO,0.0,2.0
65O,K5O,2.0,0.0
J2O,75O,0.0,2.0
66O,A6O,2.0,0.0
Q4O,84O,0.0,2.0
T5S,63S,2.0,0.0
T7S,72O,2.0,0.0
K5O,QJS,0.0,2.0
87O,AKS,2.0,0.0
95O,KJO,2.0,0.0
T9O,72O,0.0,2.0
Q9O,93O,2.0,0.0
J7O,43O,0.0,2.0
TTO,52O,2.0,0.0
96O,JTS,2.0,0.0
96O,K2O,0.0,2.0
A2S,T2S,2.0,0.0
A3O,K7O,0.0,2.0
Q6S,76O,0.0,2.0
52S,85O,0.0,2.0
84O,J5O,2.0,0.0
K3S,43O,0.0,2.0
A7O,63S,2.0,0.0
98O,T2O,0.0,2.0
T3O,85O,0.0,2.0
Q9O,K3S,0.0,2.0
K3O,J3O,2.0,0.0
54S,98S,2.0,0.0
K9O,A3S,0.0,2.0
54O,73S,0.0,2.0
Q2O,J2O,0.0,2.0
TTO,77O,2.0,0.0
A2O,73S,0.0,2.0
TTO,Q4O,0.0,2.0
J2O,J8O,0.0,2.0
T8O,A2S,0.0,2.0
Q9O,K2O,2.0,0.0
K4O,KJO,0.0,2.0
Q7S,73O,2.0,0.0
A3S,75O,2.0,0.0
J8O,T7O,2.0,0.0
Q2O,96O,2.0,0.0
Q6O,86O,0.0,2.0
64O,75O,0.0,2.0
J4O,32O,2.0,0.0
AKS,85O,2.0,0.0
A6O,AKO,0.0,2.0
93O,73O,2.0,0.0
73O,T5O,0.0,2.0
A2O,T9O,2.0,0.0
T7O,A6O,0.0,2.0
65O,T8O,2.0,0.0
42O,Q3O,0.0,2.0
85O,ATO,0.0,2.0
62O,JTO,0.0,2.0
AJO,54S,0.0,2.0
T4O,94O,2.0,0.0
76O,A9S,0.0,2.0
Q7O,A2O,0.0,2.0
73O,T5S,0.0,2.0
42O,94S,0.0,2.0
32O,Q9O,0.0,2.0
KQS,65O,0.0,2.0
J8O,A2O,2.0,0.0
43S,Q7O,0.0,2.0
A5S,82O,2.0,0.0
K5S,T9S,2.0,0.0
A6O,43O,0.0,2.0
96O,K3S,0.0,2.0
T7S,K2S,0.0,2.0
AAO,86O,2.0,0.0
86O,J4O,2.0,0.0
K5O,J8O,0.0,2.0
82O,T6O,2.0,0.0
74O,K4S,0.0,2.0
73S,KTO,0.0,2.0
T4O,K9O,0.0,2.0
92S,AKO,0.0,2.0
87S,J7O,0.0,2.0
A5O,K2O,0.0,2.0
94O,99O,0.0,2.0
T2O,73O,2.0,0.0
63O,T5S,2.0,0.0
K4S,76O,0.0,2.0
84O,Q6S,0.0,2.0
73O,K6S,2.0,0.0
J6O,63O,0.0,2.0
62S,83O,0.0,2.0
A2S,J6O,2.0,0.0
K4O,AAO,2.0,0.0
ATO,54O,2.0,0.0
A8O,52S,2.0,0.0
76O,T9O,0.0,2.0
85O,A7S,0.0,2.0
A4O,QJO,2.0,0.0
AKO,42O,2.0,0.0
K8O,T7O,0.0,2.0
T2O,K9S,0.0,2.0
96O,J5O,0.0,2.0
53O,T4O,0.0,2.0
87S,A2O,0.0,2.0
87O,A2O,0.0,2.0
K7O,95S,0.0,2.0
53O,Q3O,0.0,2.0
86O,K6O,2.0,0.0
65O,T2O,0.0,2.0
65O,Q3O,2.0,0.0
55O,J3O,0.0,2.0
44O,QTO,2.0,0.0
AQO,42S,2.0,0.0
K4S,QTS,0.0,2.0
A6S,T8S,0.0,2.0
97O,88O,0.0,2.0
T8O,A7O,2.0,0.0
AQO,K4O,0.0,2.0
J7O,J2O,2.0,0.0
QJO,J8O,2.0,0.0
82O,86O,0.0,2.0
A2S,AQO,2.0,0.0
33O,A9S,0.0,2.0
T9S,AJO,0.0,2.0
T5O,Q7O,0.0,2.0
J2O,Q5O,0.0,2.0
J8O,K7O,2.0,0.0
T5S,J8O,2.0,0.0
AJO,94O,2.0,0.0
94O,76O,2.0,0.0
QQO,43O,0.0,2.0
77O,55O,2.0,0.0
T4S,32S,0.0,2.0
Q8O,63O,0.0,2.0
Q7S,93S,2.0,0.0
Q3S,44O,0.0,2.0
54O,A9O,2.0,0.0
QTS,88O,0.0,2.0
A2O,92O,2.0,0.0
J7S,84O,2.0,0.0
J4O,K3O,0.0,2.0
92O,Q7S,0.0,2.0
A3S,Q4O,2.0,0.0
